
Date,Open,High,Low,Close,Volume
10/21/2019 11:16,1773.38,1773.86,1773.38,1773.56,800
10/21/2019 11:17,1773.51,1774.28,1773.25,1773.25,3074
10/21/2019 11:18,1773.56,1774.00,1773.12,1774.00,2400
10/21/2019 11:19,1774.00,1774.23,1773.61,1774.23,1873
10/21/2019 11:20,1773.97,1774.63,1773.97,1774.25,2052
10/21/2019 11:21,1774.10,1775.00,1774.10,1774.73,2082
10/21/2019 11:22,1774.91,1775.50,1774.52,1775.26,8678
10/21/2019 11:23,1775.01,1775.83,1775.01,1775.50,2075
10/21/2019 11:24,1775.83,1776.26,1775.45,1775.90,6890
10/21/2019 11:25,1776.08,1776.74,1776.08,1776.60,5397
10/21/2019 11:26,1776.69,1777.65,1776.67,1776.94,4768
10/21/2019 11:27,1776.90,1778.97,1776.90,1778.97,6267
10/21/2019 11:28,1779.00,1779.31,1778.36,1778.38,5798
10/21/2019 11:29,1778.35,1779.98,1778.20,1779.37,5684
10/21/2019 11:30,1779.55,1779.61,1778.83,1779.12,4822
10/21/2019 11:31,1778.82,1779.15,1778.69,1778.69,900
10/21/2019 11:32,1778.75,1779.72,1778.52,1779.08,7457
10/21/2019 11:33,1778.93,1779.66,1777.95,1779.28,2801
10/21/2019 11:34,1779.80,1780.00,1778.82,1778.82,5430
10/21/2019 11:35,1779.30,1779.30,1779.05,1779.10,673
10/21/2019 11:36,1778.51,1778.51,1776.42,1777.04,3350
10/21/2019 11:37,1777.29,1777.49,1777.00,1777.49,2650
10/21/2019 11:38,1777.34,1777.68,1776.22,1776.22,3500
10/21/2019 11:39,1776.66,1777.00,1776.31,1776.79,3647
10/21/2019 11:40,1777.00,1777.74,1777.00,1777.74,1532
10/21/2019 11:41,1778.69,1778.69,1777.83,1777.90,805
10/21/2019 11:42,1777.88,1778.43,1777.88,1778.43,1083
10/21/2019 11:43,1778.43,1778.60,1778.24,1778.55,1900
10/21/2019 11:44,1778.61,1778.61,1778.42,1778.60,806
10/21/2019 11:45,1778.80,1778.99,1778.27,1778.29,1032
10/21/2019 11:46,1778.34,1778.95,1778.34,1778.51,600
10/21/2019 11:47,1778.51,1779.00,1778.26,1778.64,1106
10/21/2019 11:48,1779.00,1779.68,1779.00,1779.46,2714
10/21/2019 11:49,1779.68,1780.58,1779.46,1780.58,7546
10/21/2019 11:50,1780.58,1781.13,1780.48,1780.68,5935
10/21/2019 11:51,1780.54,1780.68,1779.72,1779.72,5725
10/21/2019 11:52,1779.96,1779.96,1779.20,1779.31,1500
10/21/2019 11:53,1779.62,1780.35,1779.43,1779.82,4055
10/21/2019 11:54,1780.19,1780.19,1779.29,1779.29,1713
10/21/2019 11:55,1779.42,1779.42,1778.34,1778.65,1704
10/21/2019 11:56,1778.87,1779.17,1778.48,1778.69,1133
10/21/2019 11:57,1778.22,1778.42,1777.85,1777.85,1338
10/21/2019 11:58,1778.30,1779.26,1778.30,1779.26,325
10/21/2019 11:59,1779.09,1779.21,1779.09,1779.21,250
10/21/2019,1779.14,1779.14,1778.48,1778.82,1200
10/21/2019 12:01,1778.52,1778.80,1778.51,1778.67,500
10/21/2019 12:02,1778.60,1778.73,1778.53,1778.60,991
10/21/2019 12:03,1778.58,1779.00,1778.58,1778.98,1740
10/21/2019 12:04,1778.74,1778.88,1778.39,1778.88,700
10/21/2019 12:05,1778.62,1779.00,1778.62,1779.00,623
10/21/2019 12:06,1779.15,1779.15,1778.94,1778.94,800
10/21/2019 12:07,1779.79,1779.92,1779.79,1779.92,1100
10/21/2019 12:08,1779.41,1780.07,1779.33,1779.63,4580
10/21/2019 12:09,1779.47,1780.07,1779.47,1780.01,2200
10/21/2019 12:10,1780.27,1780.27,1779.47,1779.47,1050
10/21/2019 12:11,1779.58,1780.03,1779.19,1779.51,2335
10/21/2019 12:12,1779.51,1779.70,1778.99,1779.09,2712
10/21/2019 12:13,1779.01,1779.01,1778.07,1778.24,2895
10/21/2019 12:14,1778.11,1778.25,1777.79,1777.81,2100
10/21/2019 12:15,1777.64,1778.11,1777.61,1777.94,4729
10/21/2019 12:16,1778.00,1778.00,1777.81,1777.94,1000
10/21/2019 12:17,1777.83,1777.88,1776.75,1777.16,2972
10/21/2019 12:18,1777.23,1777.71,1777.13,1777.71,1050
10/21/2019 12:19,1777.78,1777.78,1777.59,1777.59,750
10/21/2019 12:20,1777.50,1778.05,1777.27,1778.03,7482
10/21/2019 12:21,1778.26,1778.54,1778.07,1778.07,2699
10/21/2019 12:22,1778.26,1778.43,1777.97,1778.05,1802
10/21/2019 12:23,1778.05,1778.05,1777.77,1777.77,5533
10/21/2019 12:24,1778.05,1778.56,1777.84,1778.50,3610
10/21/2019 12:25,1779.33,1779.74,1779.20,1779.22,1977
10/21/2019 12:26,1779.08,1779.08,1778.64,1778.64,1163
10/21/2019 12:28,1778.50,1778.50,1778.33,1778.33,420
10/21/2019 12:29,1778.72,1779.17,1778.72,1779.17,530
10/21/2019 12:30,1779.73,1779.73,1779.42,1779.42,200
10/21/2019 12:31,1779.20,1779.26,1779.20,1779.26,700
10/21/2019 12:32,1779.16,1779.78,1779.16,1779.70,700
10/21/2019 12:33,1779.85,1779.92,1779.63,1779.92,874
10/21/2019 12:34,1779.91,1780.03,1779.56,1779.76,1125
10/21/2019 12:35,1779.23,1779.23,1779.04,1779.04,200
10/21/2019 12:36,1779.34,1779.64,1779.34,1779.62,3005
10/21/2019 12:37,1779.63,1779.78,1779.53,1779.53,1600
10/21/2019 12:38,1779.90,1779.90,1779.47,1779.47,300
10/21/2019 12:39,1779.60,1780.32,1779.60,1780.30,1231
10/21/2019 12:40,1780.34,1780.41,1779.93,1779.93,1647
10/21/2019 12:41,1780.07,1781.17,1780.07,1781.13,3388
10/21/2019 12:42,1781.23,1781.32,1780.88,1780.99,3131
10/21/2019 12:43,1780.94,1781.17,1780.94,1781.12,902
10/21/2019 12:44,1781.32,1781.60,1781.21,1781.53,1366
10/21/2019 12:45,1781.54,1781.82,1781.54,1781.66,1126
10/21/2019 12:46,1781.37,1781.58,1781.01,1781.37,3776
10/21/2019 12:47,1781.40,1781.96,1781.40,1781.51,1017
10/21/2019 12:48,1781.98,1782.59,1781.98,1782.44,8051
10/21/2019 12:49,1782.71,1782.71,1782.27,1782.51,1700
10/21/2019 12:50,1782.79,1783.72,1782.62,1783.18,3555
10/21/2019 12:51,1783.01,1783.67,1783.01,1783.30,918
10/21/2019 12:52,1783.30,1783.59,1783.14,1783.54,400
10/21/2019 12:53,1783.37,1783.78,1783.37,1783.78,1718
10/21/2019 12:54,1783.90,1784.00,1783.51,1783.51,900
10/21/2019 12:55,1783.42,1783.42,1782.90,1783.10,1200
10/21/2019 12:56,1782.95,1783.17,1782.54,1782.58,3498
10/21/2019 12:57,1782.23,1782.23,1781.39,1781.56,2400
10/21/2019 12:58,1781.38,1781.93,1781.38,1781.93,2100
10/21/2019 12:59,1781.49,1781.49,1781.49,1781.49,1000
10/21/2019 13:00,1781.00,1781.33,1780.94,1781.33,728
10/21/2019 13:01,1780.90,1781.60,1780.90,1781.60,1247
10/21/2019 13:02,1781.77,1781.77,1781.12,1781.12,850
10/21/2019 13:03,1781.04,1781.93,1781.04,1781.79,700
10/21/2019 13:04,1781.51,1781.58,1781.36,1781.36,300
10/21/2019 13:05,1781.60,1781.95,1781.50,1781.50,1860
10/21/2019 13:06,1782.00,1782.00,1781.51,1781.68,1102
10/21/2019 13:07,1781.29,1781.29,1780.50,1780.85,3168
10/21/2019 13:08,1780.71,1780.87,1780.40,1780.77,1405
10/21/2019 13:09,1780.66,1781.24,1780.66,1781.24,466
10/21/2019 13:10,1781.17,1781.17,1781.02,1781.02,500
10/21/2019 13:11,1780.90,1780.90,1780.58,1780.61,2121
10/21/2019 13:12,1780.49,1780.59,1780.20,1780.43,2934
10/21/2019 13:13,1780.69,1780.71,1780.44,1780.44,796
10/21/2019 13:14,1780.80,1781.60,1780.80,1781.60,2469
10/21/2019 13:15,1781.75,1781.75,1781.34,1781.50,750
10/21/2019 13:16,1780.97,1780.97,1780.97,1780.97,425
10/21/2019 13:17,1781.10,1781.10,1780.60,1780.60,258
10/21/2019 13:19,1781.00,1781.00,1781.00,1781.00,100
10/21/2019 13:20,1781.33,1781.33,1781.13,1781.22,400
10/21/2019 13:21,1781.00,1781.49,1781.00,1781.49,728
10/21/2019 13:22,1781.40,1781.40,1781.40,1781.40,100
10/21/2019 13:23,1781.70,1781.90,1781.55,1781.70,1028
10/21/2019 13:24,1781.48,1781.48,1781.48,1781.48,100
10/21/2019 13:26,1781.70,1781.85,1781.59,1781.59,600
10/21/2019 13:27,1781.68,1781.93,1781.56,1781.63,1000
10/21/2019 13:28,1781.58,1782.00,1781.58,1782.00,1802
10/21/2019 13:29,1782.16,1782.66,1782.16,1782.66,1100
10/21/2019 13:30,1782.84,1783.11,1782.37,1783.07,2279
10/21/2019 13:31,1782.68,1783.06,1782.68,1783.06,550
10/21/2019 13:32,1782.77,1783.26,1782.77,1783.11,2673
10/21/2019 13:33,1783.08,1783.08,1782.68,1782.68,500
10/21/2019 13:34,1782.59,1782.82,1782.47,1782.82,500
10/21/2019 13:35,1782.53,1782.53,1782.53,1782.53,100
10/21/2019 13:36,1783.00,1783.00,1783.00,1783.00,100
10/21/2019 13:37,1783.28,1783.28,1783.01,1783.03,1600
10/21/2019 13:38,1783.01,1783.01,1782.32,1782.46,1584
10/21/2019 13:39,1782.36,1782.61,1782.36,1782.53,670
10/21/2019 13:40,1782.69,1782.69,1782.26,1782.26,200
10/21/2019 13:41,1782.33,1782.35,1782.01,1782.01,1180
10/21/2019 13:42,1781.56,1781.64,1780.69,1780.75,2524
10/21/2019 13:43,1780.67,1781.28,1780.67,1781.28,1100
10/21/2019 13:44,1781.44,1781.63,1781.30,1781.54,720
10/21/2019 13:45,1781.45,1781.45,1781.21,1781.21,200
10/21/2019 13:47,1781.21,1781.23,1781.21,1781.23,200
10/21/2019 13:48,1781.03,1781.21,1780.59,1780.59,600
10/21/2019 13:49,1780.40,1780.40,1780.10,1780.10,1420
10/21/2019 13:50,1780.51,1780.70,1780.45,1780.59,557
10/21/2019 13:51,1780.56,1780.83,1780.53,1780.53,420
10/21/2019 13:52,1780.50,1780.78,1780.50,1780.78,350
10/21/2019 13:53,1780.93,1780.93,1780.67,1780.85,705
10/21/2019 13:54,1780.70,1781.09,1780.70,1781.07,979
10/21/2019 13:55,1781.13,1781.29,1780.90,1780.90,2198
10/21/2019 13:56,1780.81,1781.05,1780.10,1780.29,911
10/21/2019 13:57,1780.10,1780.60,1780.05,1780.60,800
10/21/2019 13:58,1780.41,1780.41,1780.41,1780.41,139
10/21/2019 13:59,1780.53,1780.55,1780.53,1780.55,200
10/21/2019 14:00,1780.37,1780.76,1780.36,1780.67,1561
10/21/2019 14:01,1781.18,1781.35,1780.67,1780.67,2240
10/21/2019 14:02,1780.66,1781.00,1780.62,1780.85,1367
10/21/2019 14:03,1780.62,1780.64,1780.33,1780.51,1000
10/21/2019 14:04,1780.71,1781.23,1780.71,1781.00,400
10/21/2019 14:05,1781.23,1781.46,1781.11,1781.16,794
10/21/2019 14:06,1781.16,1781.38,1780.84,1781.38,1420
10/21/2019 14:07,1781.91,1782.01,1781.85,1782.01,1647
10/21/2019 14:08,1782.20,1782.20,1781.80,1782.00,1259
10/21/2019 14:09,1782.15,1782.63,1782.07,1782.36,1749
10/21/2019 14:10,1782.08,1782.89,1782.08,1782.70,1200
10/21/2019 14:11,1782.58,1782.74,1782.17,1782.21,1198
10/21/2019 14:12,1782.28,1782.41,1782.13,1782.41,1469
10/21/2019 14:13,1782.05,1782.05,1782.05,1782.05,100
10/21/2019 14:14,1781.80,1781.98,1781.54,1781.70,1200
10/21/2019 14:15,1781.77,1782.20,1781.77,1782.03,700
10/21/2019 14:16,1782.19,1782.20,1782.08,1782.09,725
10/21/2019 14:17,1782.19,1782.19,1781.83,1781.90,500
10/21/2019 14:18,1781.86,1781.92,1781.76,1781.76,2294
10/21/2019 14:19,1781.71,1781.71,1781.24,1781.24,821
10/21/2019 14:20,1781.37,1781.40,1781.37,1781.40,200
10/21/2019 14:21,1781.39,1781.39,1781.00,1781.16,2120
10/21/2019 14:22,1781.20,1781.20,1780.43,1780.43,744
10/21/2019 14:23,1780.85,1780.85,1780.60,1780.60,200
10/21/2019 14:24,1780.32,1780.63,1780.30,1780.63,750
10/21/2019 14:25,1781.22,1781.22,1781.22,1781.22,300
10/21/2019 14:26,1781.23,1781.51,1781.23,1781.51,250
10/21/2019 14:27,1781.49,1781.49,1781.10,1781.10,300
10/21/2019 14:28,1781.41,1781.41,1781.22,1781.22,200
10/21/2019 14:29,1781.06,1781.06,1780.98,1780.98,400
10/21/2019 14:30,1781.21,1781.23,1781.12,1781.17,550
10/21/2019 14:31,1781.54,1782.00,1781.54,1782.00,600
10/21/2019 14:32,1781.63,1781.63,1781.63,1781.63,100
10/21/2019 14:34,1781.60,1781.80,1781.60,1781.65,800
10/21/2019 14:35,1781.50,1781.92,1781.50,1781.92,250
10/21/2019 14:36,1782.00,1782.50,1782.00,1782.34,2700
10/21/2019 14:37,1782.34,1782.44,1782.19,1782.33,800
10/21/2019 14:39,1782.54,1782.54,1782.03,1782.03,1600
10/21/2019 14:40,1782.21,1782.54,1782.21,1782.54,750
10/21/2019 14:41,1782.12,1782.70,1782.09,1782.70,1401
10/21/2019 14:42,1782.58,1782.88,1782.57,1782.86,1200
10/21/2019 14:43,1782.57,1782.57,1782.05,1782.05,1330
10/21/2019 14:44,1782.25,1782.60,1782.25,1782.56,411
10/21/2019 14:45,1782.48,1782.80,1782.48,1782.48,900
10/21/2019 14:46,1782.65,1782.76,1782.51,1782.51,2500
10/21/2019 14:47,1782.64,1782.70,1782.62,1782.70,600
10/21/2019 14:48,1782.73,1782.75,1782.61,1782.75,1290
10/21/2019 14:49,1782.69,1783.00,1782.69,1783.00,3698
10/21/2019 14:50,1783.02,1783.02,1782.38,1782.55,1100
10/21/2019 14:51,1782.42,1782.87,1782.42,1782.65,749
10/21/2019 14:52,1782.84,1783.00,1782.84,1783.00,500
10/21/2019 14:53,1782.87,1783.20,1782.87,1783.20,2548
10/21/2019 14:54,1783.24,1783.38,1783.11,1783.28,835
10/21/2019 14:55,1783.33,1783.33,1783.00,1783.00,2893
10/21/2019 14:56,1783.19,1783.26,1783.19,1783.26,1100
10/21/2019 14:57,1783.39,1783.76,1783.39,1783.68,3252
10/21/2019 14:58,1783.64,1783.82,1783.64,1783.81,1100
10/21/2019 14:59,1783.98,1783.98,1783.64,1783.70,806
10/21/2019 15:00,1783.72,1783.72,1783.23,1783.54,3400
10/21/2019 15:01,1783.68,1783.81,1783.68,1783.81,915
10/21/2019 15:02,1783.86,1784.60,1783.82,1784.50,8347
10/21/2019 15:03,1784.57,1784.57,1784.21,1784.57,2080
10/21/2019 15:04,1784.57,1784.95,1784.57,1784.77,3468
10/21/2019 15:05,1784.68,1784.84,1784.47,1784.84,2300
10/21/2019 15:06,1784.77,1785.00,1784.39,1784.39,2482
10/21/2019 15:07,1784.56,1784.70,1784.35,1784.63,1585
10/21/2019 15:08,1784.60,1784.72,1784.50,1784.61,1300
10/21/2019 15:09,1784.38,1784.47,1784.20,1784.31,1100
10/21/2019 15:10,1784.64,1784.64,1784.55,1784.63,550
10/21/2019 15:11,1784.71,1785.01,1784.54,1785.00,2633
10/21/2019 15:12,1784.93,1785.02,1784.64,1784.84,4442
10/21/2019 15:13,1784.85,1785.06,1784.77,1785.01,2750
10/21/2019 15:14,1785.00,1785.00,1784.69,1784.74,1250
10/21/2019 15:15,1784.94,1785.00,1784.84,1785.00,4878
10/21/2019 15:16,1785.00,1785.01,1784.64,1784.67,1700
10/21/2019 15:17,1784.68,1784.93,1784.40,1784.53,2410
10/21/2019 15:18,1784.43,1785.00,1784.43,1785.00,1000
10/21/2019 15:19,1784.99,1784.99,1784.27,1784.27,1371
10/21/2019 15:20,1784.50,1784.56,1784.16,1784.16,700
10/21/2019 15:21,1784.04,1784.08,1783.74,1783.75,2275
10/21/2019 15:22,1783.65,1783.67,1783.15,1783.29,2426
10/21/2019 15:23,1783.00,1783.21,1782.80,1782.98,2551
10/21/2019 15:24,1782.89,1783.00,1782.40,1782.40,5264
10/21/2019 15:25,1782.27,1782.35,1782.00,1782.00,2053
10/21/2019 15:26,1782.02,1782.35,1782.00,1782.10,1399
10/21/2019 15:27,1782.28,1782.58,1782.04,1782.04,750
10/21/2019 15:28,1781.91,1782.50,1781.85,1782.27,2988
10/21/2019 15:29,1782.44,1782.80,1782.20,1782.67,2075
10/21/2019 15:30,1782.60,1782.85,1782.46,1782.49,2045
10/21/2019 15:31,1782.37,1782.52,1782.14,1782.18,1000
10/21/2019 15:32,1782.37,1783.00,1782.37,1783.00,1495
10/21/2019 15:33,1783.05,1783.25,1782.85,1782.85,1618
10/21/2019 15:34,1782.59,1782.88,1782.50,1782.82,1060
10/21/2019 15:35,1782.85,1782.96,1782.84,1782.85,800
10/21/2019 15:36,1782.98,1783.07,1782.81,1783.03,635
10/21/2019 15:37,1783.06,1783.06,1782.64,1782.66,883
10/21/2019 15:38,1782.50,1782.75,1782.50,1782.75,800
10/21/2019 15:39,1782.71,1782.75,1782.37,1782.37,2429
10/21/2019 15:40,1782.42,1782.53,1781.91,1782.53,4046
10/21/2019 15:41,1782.65,1783.32,1782.65,1783.32,6025
10/21/2019 15:42,1783.29,1783.36,1783.13,1783.27,1888
10/21/2019 15:43,1783.08,1783.66,1783.07,1783.66,1650
10/21/2019 15:44,1783.41,1783.66,1783.32,1783.66,1250
10/21/2019 15:45,1783.44,1783.70,1783.35,1783.35,1701
10/21/2019 15:46,1783.58,1783.70,1783.41,1783.41,1100
10/21/2019 15:47,1783.47,1783.47,1782.79,1783.08,2849
10/21/2019 15:48,1783.26,1783.90,1783.16,1783.90,2700
10/21/2019 15:49,1783.81,1783.81,1783.24,1783.46,3300
10/21/2019 15:50,1783.99,1784.00,1783.44,1783.85,1822
10/21/2019 15:51,1783.77,1784.46,1783.63,1784.46,2512
10/21/2019 15:52,1784.01,1784.33,1783.78,1784.15,3000
10/21/2019 15:53,1784.03,1784.39,1783.79,1784.37,5438
10/21/2019 15:54,1784.42,1784.94,1783.96,1783.96,3926
10/21/2019 15:55,1784.41,1784.45,1783.56,1784.10,6361
10/21/2019 15:56,1784.26,1784.26,1783.81,1784.10,3100
10/21/2019 15:57,1783.85,1784.00,1783.50,1783.86,8911
10/21/2019 15:58,1783.66,1784.61,1783.63,1784.43,7460
10/21/2019 15:59,1784.62,1785.88,1784.62,1785.66,194632
10/21/2019 16:29,1785.66,1785.66,1785.66,1785.66,0
10/22/2019 9:30,1788.15,1789.78,1787.02,1789.42,41212
10/22/2019 9:31,1788.20,1789.60,1788.05,1788.99,6057
10/22/2019 9:32,1788.46,1788.65,1787.08,1787.09,7469
10/22/2019 9:33,1787.91,1788.59,1782.03,1783.25,10983
10/22/2019 9:34,1783.74,1786.94,1783.74,1785.06,11505
10/22/2019 9:35,1784.83,1786.36,1782.10,1782.94,5722
10/22/2019 9:36,1782.25,1784.50,1781.50,1783.84,13453
10/22/2019 9:37,1783.47,1783.95,1782.00,1782.08,3564
10/22/2019 9:38,1782.06,1782.06,1778.51,1779.48,11830
10/22/2019 9:39,1779.15,1780.04,1778.10,1779.55,6863
10/22/2019 9:40,1779.21,1779.36,1778.55,1778.59,3788
10/22/2019 9:41,1778.59,1780.35,1778.59,1778.80,5852
10/22/2019 9:42,1779.18,1780.25,1778.64,1778.64,4684
10/22/2019 9:43,1778.48,1778.91,1777.11,1778.91,6045
10/22/2019 9:44,1778.99,1779.34,1778.26,1778.56,3201
10/22/2019 9:45,1779.30,1779.58,1777.64,1778.18,3892
10/22/2019 9:46,1777.53,1777.55,1774.08,1774.25,9215
10/22/2019 9:47,1774.08,1775.99,1774.08,1775.74,3469
10/22/2019 9:48,1775.74,1775.74,1772.03,1772.43,8161
10/22/2019 9:49,1772.14,1774.13,1771.82,1773.51,5839
10/22/2019 9:50,1773.05,1774.46,1771.59,1774.33,4547
10/22/2019 9:51,1774.48,1775.18,1773.75,1773.79,4735
10/22/2019 9:52,1773.69,1774.00,1772.26,1772.26,5341
10/22/2019 9:53,1772.73,1774.49,1772.68,1774.00,1800
10/22/2019 9:54,1774.00,1774.58,1773.51,1774.58,2100
10/22/2019 9:55,1774.57,1777.29,1774.57,1776.95,6056
10/22/2019 9:56,1776.94,1777.40,1776.00,1777.40,3134
10/22/2019 9:57,1777.57,1777.82,1776.79,1777.82,1526
10/22/2019 9:58,1777.64,1777.99,1777.63,1777.95,3353
