Date,Open,High,Low,Close,Volume,Volume MA,K-line,D-line,Crossover,Crossunder
2020-03-27T14:55:00Z,253.62,253.69,252.75,253.23,138404,382610.05,NaN,NaN,NaN,NaN
2020-03-27T15:00:00Z,253.26,253.815,253.18,253.6,185425,296723.55,NaN,NaN,NaN,NaN
2020-03-27T15:05:00Z,253.64,255.04,253.21,254.91,308440,215120.3,NaN,NaN,NaN,NaN
2020-03-27T15:10:00Z,254.92,254.93,254.09,254.52,273135,202809.4,NaN,NaN,NaN,NaN
2020-03-27T15:15:00Z,254.6,256.22,254.52,255.63,253002,195465.1,NaN,NaN,NaN,NaN
2020-03-27T15:20:00Z,255.65,255.74,254.32,254.82,189369,189021.55,NaN,NaN,NaN,NaN
2020-03-27T15:25:00Z,254.82,255.37,253.86,254.47,121465,178423.8,NaN,NaN,NaN,NaN
2020-03-27T15:30:00Z,254.46,254.67,253.64,254.55,137096,169019.95,NaN,NaN,NaN,NaN
2020-03-27T15:35:00Z,254.46,255.13,254.16,254.35,104007,164999.1,NaN,NaN,NaN,NaN
2020-03-27T15:40:00Z,254.34,254.59,253.33,253.635,162253,166085,NaN,NaN,NaN,NaN
2020-03-27T15:45:00Z,253.635,253.67,252.8,253.18,197606,164562.8,NaN,NaN,NaN,NaN
2020-03-27T15:50:00Z,253.18,253.79,253.11,253.77,173801,164207.1,NaN,NaN,NaN,NaN
2020-03-27T15:55:00Z,253.73,253.78,252.45,252.69,143520,164640,NaN,NaN,NaN,NaN
2020-03-27T16:00:00Z,252.635,253.11,252.26,252.62,227499,169697.7,NaN,NaN,NaN,NaN
2020-03-27T16:05:00Z,252.65,253.09,252.2,252.66,139952,170393.65,NaN,NaN,NaN,NaN
2020-03-27T16:10:00Z,252.66,253.38,252.63,252.9,113236,168720.15,NaN,NaN,NaN,NaN
2020-03-27T16:15:00Z,253.05,254.01,252.71,253.93,116370,167001.15,NaN,NaN,NaN,NaN
2020-03-27T16:20:00Z,253.94,253.94,253.16,253.51,62931,165243.95,NaN,NaN,NaN,NaN
2020-03-27T16:25:00Z,253.41,253.96,253.25,253.36,76902,163036.5,NaN,NaN,NaN,NaN
2020-03-27T16:30:00Z,253.33,254.58,253.03,254.26,141644,163302.85,NaN,NaN,NaN,NaN
2020-03-27T16:35:00Z,254.3,255,254.13,254.58,141584,163461.85,NaN,NaN,NaN,NaN
2020-03-27T16:40:00Z,254.63,255.11,254.38,255.08,82004,158290.8,NaN,NaN,NaN,NaN
2020-03-27T16:45:00Z,255.11,255.21,254.18,254.18,111642,148450.9,NaN,NaN,NaN,NaN
2020-03-27T16:50:00Z,254.19,255.17,254.09,254.97,85591,139073.7,NaN,NaN,NaN,NaN
2020-03-27T16:55:00Z,255.03,255.2,254.45,255.14,81782,130512.7,NaN,NaN,NaN,NaN
2020-03-27T17:00:00Z,255.16,255.7,254.93,255.28,134437,127766.1,NaN,NaN,NaN,NaN
2020-03-27T17:05:00Z,255.31,255.42,254.4,254.4,107678,127076.75,NaN,NaN,NaN,NaN
2020-03-27T17:10:00Z,254.42,254.79,254.045,254.15,112592,125851.55,NaN,NaN,NaN,NaN
2020-03-27T17:15:00Z,254.19,254.59,253.7,254.39,129907,127146.55,NaN,NaN,NaN,NaN
2020-03-27T17:20:00Z,254.39,254.76,254.36,254.72,66030,122335.4,NaN,NaN,NaN,NaN
2020-03-27T17:25:00Z,254.75,255.54,253.8,254.15,227211,123815.65,NaN,NaN,NaN,NaN
2020-03-27T17:30:00Z,254.16,255.88,253.91,255.75,159696,123110.4,NaN,NaN,NaN,NaN
2020-03-27T17:35:00Z,255.74,256.64,255.04,256.61,151634,123516.1,NaN,NaN,NaN,NaN
2020-03-27T17:40:00Z,256.64,257.3,256.16,256.31,164277,120355,NaN,NaN,NaN,NaN
2020-03-27T17:45:00Z,256.35,257,255.64,256.7,156103,121162.55,NaN,NaN,NaN,NaN
2020-03-27T17:50:00Z,256.74,256.89,256.02,256.3,61560,118578.75,NaN,NaN,NaN,NaN
2020-03-27T17:55:00Z,256.24,256.78,255.64,255.65,60137,115767.1,NaN,NaN,NaN,NaN
2020-03-27T18:00:00Z,255.71,256.05,255.03,255.1,113589,118300,NaN,NaN,NaN,NaN
2020-03-27T18:05:00Z,255.12,255.63,254.89,255.04,138541,121381.95,NaN,NaN,NaN,NaN
2020-03-27T18:10:00Z,255.06,255.94,255.05,255.89,61414,117370.45,NaN,NaN,NaN,NaN
2020-03-27T18:15:00Z,255.94,256.65,255.785,256.41,118355,116209,NaN,NaN,NaN,NaN
2020-03-27T18:20:00Z,256.5,256.6,255.82,255.97,57723,114994.95,NaN,NaN,NaN,NaN
2020-03-27T18:25:00Z,256.01,256.8,255.69,256.35,76379,113231.8,NaN,NaN,NaN,NaN
2020-03-27T18:30:00Z,256.34,257.22,256.21,257.06,99759,113940.2,NaN,NaN,NaN,NaN
2020-03-27T18:35:00Z,257.07,257.25,256.52,256.72,101364,114919.3,NaN,NaN,NaN,NaN
2020-03-27T18:40:00Z,256.73,256.94,256,256.17,82049,112299.9,NaN,NaN,NaN,NaN
2020-03-27T18:45:00Z,256.14,256.48,255.68,256.12,104707,112151.35,NaN,NaN,NaN,NaN
2020-03-27T18:50:00Z,256.09,256.925,255.58,256.79,105196,111781.55,NaN,NaN,NaN,NaN
2020-03-27T18:55:00Z,256.77,257.7,256.62,257.61,184408,114506.6,NaN,NaN,NaN,NaN
2020-03-27T19:00:00Z,257.62,258.16,257.03,258.13,99273,116168.75,NaN,NaN,NaN,NaN
2020-03-27T19:05:00Z,258.1,258.78,257.62,258.53,170534,113334.9,NaN,NaN,NaN,NaN
2020-03-27T19:10:00Z,258.57,259.3,258.05,258.13,174554,114077.8,NaN,NaN,NaN,NaN
2020-03-27T19:15:00Z,258.14,259.35,258.07,259.09,155977,114294.95,NaN,NaN,NaN,NaN
2020-03-27T19:20:00Z,259.07,259.81,258.45,259.79,152488,113705.5,NaN,NaN,NaN,NaN
2020-03-27T19:25:00Z,259.79,260.8,259.64,259.8,363849,124092.8,NaN,NaN,NaN,NaN
2020-03-27T19:30:00Z,259.74,260,258.13,258.73,208191,131424.35,NaN,NaN,NaN,NaN
2020-03-27T19:35:00Z,258.705,258.705,257.05,257.06,277972,142316.1,NaN,NaN,NaN,NaN
2020-03-27T19:40:00Z,257.08,257.2,255.34,256.04,622794,167776.35,NaN,NaN,NaN,NaN
2020-03-27T19:45:00Z,256.035,257.03,254.8,255.06,457930,183745.8,NaN,NaN,NaN,NaN
2020-03-27T19:50:00Z,255.06,255.06,252.55,252.69,2575697,309459.95,NaN,NaN,NaN,NaN
2020-03-27T19:55:00Z,252.69,253.86,252.61,253.39,2077131,407398.75,NaN,NaN,NaN,NaN
2020-03-30T13:30:00Z,255.7,257.23,255.15,256.56,397649,424395.05,NaN,NaN,NaN,NaN
2020-03-30T13:35:00Z,256.61,256.76,254.62,254.78,179126,429532.4,NaN,NaN,NaN,NaN
2020-03-30T13:40:00Z,254.81,255.18,253.53,254.31,267049,437896.9,NaN,NaN,NaN,NaN
2020-03-30T13:45:00Z,254.45,255.06,253.9,254.85,160913,440874.35,NaN,NaN,NaN,NaN
2020-03-30T13:50:00Z,254.95,256.14,254.95,255.18,160433,444793.55,NaN,NaN,NaN,NaN
2020-03-30T13:55:00Z,255.14,255.54,254.63,255.38,91502,444133.3,NaN,NaN,NaN,NaN
2020-03-30T14:00:00Z,255.32,256.36,254.78,256.36,124998,445123.4,NaN,NaN,NaN,NaN
2020-03-30T14:05:00Z,256.3,256.64,255.78,256.26,117093,441757.65,NaN,NaN,NaN,NaN
2020-03-30T14:10:00Z,256.24,256.62,255.4,256.53,113232,442455.6,NaN,NaN,NaN,NaN
2020-03-30T14:15:00Z,256.52,257.34,256.42,257.33,148028,441330.3,NaN,NaN,NaN,NaN
2020-03-30T14:20:00Z,257.3,257.52,256.85,257.01,108166,438010.9,NaN,NaN,NaN,NaN
2020-03-30T14:25:00Z,257.05,257.42,256.69,256.77,101714,435297.75,NaN,NaN,NaN,NaN
2020-03-30T14:30:00Z,256.79,257.67,256.7,257.62,137717,434559.2,NaN,NaN,NaN,NaN
2020-03-30T14:35:00Z,257.63,258.37,257.63,258.03,189889,425861.2,NaN,NaN,NaN,NaN
2020-03-30T14:40:00Z,258.04,258.54,257.83,257.9,98872,420395.25,NaN,NaN,NaN,NaN
2020-03-30T14:45:00Z,257.87,258.49,257.83,258.39,107276,411860.45,NaN,NaN,NaN,NaN
2020-03-30T14:50:00Z,258.4,258.48,257.3,257.56,93542,385397.85,NaN,NaN,NaN,NaN
2020-03-30T14:55:00Z,257.62,257.71,256.57,257.1,98847,367443.7,NaN,NaN,NaN,NaN
2020-03-30T15:00:00Z,257.03,257.94,256.82,257.93,93216,243319.65,NaN,NaN,NaN,NaN
2020-03-30T15:05:00Z,257.935,258.72,257.65,258.31,152742,147100.2,NaN,NaN,NaN,NaN
2020-03-30T15:10:00Z,258.35,259.08,258.25,258.82,166982,135566.85,NaN,NaN,NaN,NaN
2020-03-30T15:15:00Z,258.76,259.34,258.525,259.32,173754,135298.25,NaN,NaN,NaN,NaN
2020-03-30T15:20:00Z,259.34,259.73,258.97,259.27,141816,129036.6,NaN,NaN,NaN,NaN
2020-03-30T15:25:00Z,259.16,259.66,258.7,259.65,104062,126194.05,NaN,NaN,NaN,NaN
2020-03-30T15:30:00Z,259.69,259.87,259.31,259.78,82531,122298.95,NaN,NaN,NaN,NaN
2020-03-30T15:35:00Z,259.79,259.85,258.77,258.88,70797,121263.7,NaN,NaN,NaN,NaN
2020-03-30T15:40:00Z,258.87,259.59,258.87,259.56,157265,122877.05,NaN,NaN,NaN,NaN
2020-03-30T15:45:00Z,259.47,259.57,258.86,259.1,78242,120934.5,NaN,NaN,NaN,NaN
2020-03-30T15:50:00Z,259.1,259.42,258.92,259.2,36705,117108.15,NaN,NaN,NaN,NaN
2020-03-30T15:55:00Z,259.16,259.53,258.97,259.17,57874,112600.45,NaN,NaN,NaN,NaN
2020-03-30T16:00:00Z,259.17,259.24,258.4,258.59,111922,112788.25,NaN,NaN,NaN,NaN
2020-03-30T16:05:00Z,258.55,258.91,258.12,258.49,71712,111288.15,NaN,NaN,NaN,NaN
2020-03-30T16:10:00Z,258.48,259.15,258.4,258.87,132561,111030.35,NaN,NaN,NaN,NaN
2020-03-30T16:15:00Z,258.9,259.92,258.79,259.71,84826,105777.2,NaN,NaN,NaN,NaN
2020-03-30T16:20:00Z,259.68,259.74,259.06,259.35,88032,105235.2,NaN,NaN,NaN,NaN
2020-03-30T16:25:00Z,259.36,260,259.32,259.93,77393,103741.05,NaN,NaN,NaN,NaN
2020-03-30T16:30:00Z,259.92,259.95,259.19,259.23,77124,102920.15,NaN,NaN,NaN,NaN
2020-03-30T16:35:00Z,259.27,259.92,259.075,259.92,64502,101202.9,NaN,NaN,NaN,NaN
2020-03-30T16:40:00Z,259.92,259.99,259.52,259.58,38865,98485.35,NaN,NaN,NaN,NaN
2020-03-30T16:45:00Z,259.65,259.85,259.23,259.65,76367,94666.6,NaN,NaN,NaN,NaN
2020-03-30T16:50:00Z,259.68,260.37,259.6,260.32,100701,91352.55,NaN,NaN,NaN,NaN
2020-03-30T16:55:00Z,260.32,260.33,259.825,260.295,63430,85836.35,NaN,NaN,NaN,NaN
2020-03-30T17:00:00Z,260.28,260.3,259.47,259.82,82249,82858,NaN,NaN,NaN,NaN
2020-03-30T17:05:00Z,259.83,259.83,259.1,259.22,92748,82292.3,NaN,NaN,NaN,NaN
2020-03-30T17:10:00Z,259.22,259.76,259.22,259.49,82363,82283.9,NaN,NaN,NaN,NaN
2020-03-30T17:15:00Z,259.49,260.09,259.48,259.89,68552,82171.65,NaN,NaN,NaN,NaN
2020-03-30T17:20:00Z,259.88,260.08,259.4,259.89,64871,77551.95,NaN,NaN,NaN,NaN
2020-03-30T17:25:00Z,259.8,260.11,259.63,259.85,39126,75596.15,NaN,NaN,NaN,NaN
2020-03-30T17:30:00Z,259.98,260,259.45,259.81,40829,75802.35,NaN,NaN,NaN,NaN
2020-03-30T17:35:00Z,259.83,259.89,259.24,259.68,72334,76525.35,NaN,NaN,NaN,NaN
2020-03-30T17:40:00Z,259.77,259.83,258.57,259.1,102214,76039.95,NaN,NaN,NaN,NaN
2020-03-30T17:45:00Z,259.12,259.57,258.91,259.54,109485,77928.6,NaN,NaN,NaN,NaN
2020-03-30T17:50:00Z,259.51,259.78,259.31,259.61,51403,73870.7,NaN,NaN,NaN,NaN
2020-03-30T17:55:00Z,259.63,259.64,258.84,259.09,106248,74941.8,NaN,NaN,NaN,NaN
2020-03-30T18:00:00Z,259.085,259.17,258.69,258.89,84967,74788.55,NaN,NaN,NaN,NaN
2020-03-30T18:05:00Z,258.9,259.14,258.75,258.8,88382,75338,NaN,NaN,NaN,NaN
2020-03-30T18:10:00Z,258.85,258.88,258.02,258.425,126977,77830.65,NaN,NaN,NaN,NaN
2020-03-30T18:15:00Z,258.43,258.63,258.03,258.5,116789,80445,NaN,NaN,NaN,NaN
2020-03-30T18:20:00Z,258.51,259.06,257.94,258.89,136739,85338.7,NaN,NaN,NaN,NaN
2020-03-30T18:25:00Z,258.94,259.61,258.51,259.52,87777,85909.2,NaN,NaN,NaN,NaN
2020-03-30T18:30:00Z,259.52,259.88,259.25,259.69,100311,85889.7,NaN,NaN,NaN,NaN
2020-03-30T18:35:00Z,259.7,260,259.62,259.995,122112,88823.8,NaN,NaN,NaN,NaN
2020-03-30T18:40:00Z,259.99,260.64,259.75,260.63,91523,89287.5,NaN,NaN,NaN,NaN
2020-03-30T18:45:00Z,260.62,260.76,259.94,260.33,102753,89787.75,NaN,NaN,NaN,NaN
2020-03-30T18:50:00Z,260.35,260.94,260.02,260.49,107821,91060.65,NaN,NaN,NaN,NaN
2020-03-30T18:55:00Z,260.47,260.71,260,260.335,108204,93043.25,NaN,NaN,NaN,NaN
2020-03-30T19:00:00Z,260.325,260.93,260.07,260.8,99757,94787.55,NaN,NaN,NaN,NaN
2020-03-30T19:05:00Z,260.75,261.15,260.42,261.1,88507,97256.6,NaN,NaN,NaN,NaN
2020-03-30T19:10:00Z,261.07,261.83,261.03,261.49,147566,102593.45,NaN,NaN,NaN,NaN
2020-03-30T19:15:00Z,261.5,261.54,260.86,261.35,110895,104521.5,NaN,NaN,NaN,NaN
2020-03-30T19:20:00Z,261.37,261.75,260.51,260.58,128412,105831.4,NaN,NaN,NaN,NaN
2020-03-30T19:25:00Z,260.58,260.7,258.92,259.9,241618,112438.05,NaN,NaN,NaN,NaN
2020-03-30T19:30:00Z,259.94,260.73,259.7,260.06,147227,117229.25,NaN,NaN,NaN,NaN
2020-03-30T19:35:00Z,260.03,261.34,259.58,261.31,208599,122346.8,NaN,NaN,NaN,NaN
2020-03-30T19:40:00Z,261.27,261.49,260.63,261.18,248984,130547.65,NaN,NaN,NaN,NaN
2020-03-30T19:45:00Z,261.16,261.81,261.04,261.19,272053,139731.2,NaN,NaN,NaN,NaN
2020-03-30T19:50:00Z,261.23,262.42,260.78,262.02,802940,173529.35,NaN,NaN,NaN,NaN
2020-03-30T19:55:00Z,262,262.36,261.03,261.69,1018593,218619.55,NaN,NaN,NaN,NaN
2020-03-31T13:30:00Z,260.58,260.91,259.73,260.27,323407,227952.95,NaN,NaN,NaN,NaN
2020-03-31T13:35:00Z,260.34,260.76,259.42,259.88,259672,236547.7,NaN,NaN,NaN,NaN
2020-03-31T13:40:00Z,259.89,260.9,259.88,259.88,266584,244861.35,NaN,NaN,NaN,NaN
2020-03-31T13:45:00Z,259.88,259.98,258.8,258.85,247170,251114.25,NaN,NaN,NaN,NaN
2020-03-31T13:50:00Z,258.85,259.42,258.29,258.67,192273,256151.75,NaN,NaN,NaN,NaN
2020-03-31T13:55:00Z,258.61,259.8,258.5,259.16,215859,261807.05,NaN,NaN,NaN,NaN
2020-03-31T14:00:00Z,259.13,260.19,259.13,260.01,186921,265762.05,NaN,NaN,NaN,NaN
2020-03-31T14:05:00Z,260,260.67,259.96,260.25,147409,267722.3,NaN,NaN,NaN,NaN
2020-03-31T14:10:00Z,260.31,262.22,260.31,262.19,269410,276204.95,NaN,NaN,NaN,NaN
2020-03-31T14:15:00Z,262.21,262.78,261.76,262.74,198772,281718.2,NaN,NaN,NaN,NaN
2020-03-31T14:20:00Z,262.69,262.93,262.29,262.57,226049,285642.35,NaN,NaN,NaN,NaN
2020-03-31T14:25:00Z,262.55,262.65,261.61,261.96,184276,289311.4,NaN,NaN,NaN,NaN
2020-03-31T14:30:00Z,261.93,262.77,261.93,262.27,183464,292064,NaN,NaN,NaN,NaN
2020-03-31T14:35:00Z,262.24,263.14,262.125,262.89,155311,287748.65,NaN,NaN,NaN,NaN
2020-03-31T14:40:00Z,262.89,263.24,262.51,262.59,153134,288044,NaN,NaN,NaN,NaN
2020-03-31T14:45:00Z,262.6,262.78,262.23,262.45,94163,282322.2,NaN,NaN,NaN,NaN
2020-03-31T14:50:00Z,262.48,262.89,262.12,262.37,136110,276678.5,NaN,NaN,NaN,NaN
2020-03-31T14:55:00Z,262.38,262.8,261.75,261.77,155013,270826.5,NaN,NaN,NaN,NaN
2020-03-31T15:00:00Z,261.79,261.87,261,261.21,147897,238074.35,NaN,NaN,NaN,NaN
2020-03-31T15:05:00Z,261.24,262.03,261.24,261.98,121144,193201.9,NaN,NaN,NaN,NaN
2020-03-31T15:10:00Z,262.01,262.33,261.96,262.18,84096,181236.35,NaN,NaN,NaN,NaN
2020-03-31T15:15:00Z,262.18,262.65,261.87,262.03,89178,172711.65,NaN,NaN,NaN,NaN
2020-03-31T15:20:00Z,262.06,262.57,261.6,262,100651,164415,NaN,NaN,NaN,NaN
2020-03-31T15:25:00Z,261.92,262.92,261.92,262.86,84515,156282.25,NaN,NaN,NaN,NaN
2020-03-31T15:30:00Z,262.86,263.22,262.65,263.15,117946,152565.9,NaN,NaN,NaN,NaN
2020-03-31T15:35:00Z,263.19,263.31,262.44,262.53,136206,148583.25,NaN,NaN,NaN,NaN
2020-03-31T15:40:00Z,262.57,263.24,262.57,263,80467,143260.55,NaN,NaN,NaN,NaN
2020-03-31T15:45:00Z,263.02,263.02,262.28,262.62,98447,140812.45,NaN,NaN,NaN,NaN
2020-03-31T15:50:00Z,262.64,262.96,262.18,262.21,90347,131859.3,NaN,NaN,NaN,NaN
2020-03-31T15:55:00Z,262.23,262.645,261.99,262.57,98610,126851.2,NaN,NaN,NaN,NaN
2020-03-31T16:00:00Z,262.5,262.62,261.79,261.88,102069,120652.2,NaN,NaN,NaN,NaN
2020-03-31T16:05:00Z,261.91,262.69,261.84,262.67,115367,117206.75,NaN,NaN,NaN,NaN
2020-03-31T16:10:00Z,262.68,262.71,262.115,262.115,70964,111581.75,NaN,NaN,NaN,NaN
2020-03-31T16:15:00Z,262.15,262.3,261.49,261.59,128580,110245.2,NaN,NaN,NaN,NaN
2020-03-31T16:20:00Z,261.58,261.7,260.96,260.98,167033,110940.15,NaN,NaN,NaN,NaN
2020-03-31T16:25:00Z,260.97,260.97,259.95,260.51,194843,115974.15,NaN,NaN,NaN,NaN
2020-03-31T16:30:00Z,260.53,260.53,259.53,259.86,213805,119858.9,NaN,NaN,NaN,NaN
2020-03-31T16:35:00Z,259.83,259.9,258.52,258.86,250608,124638.65,NaN,NaN,NaN,NaN
2020-03-31T16:40:00Z,258.91,259.78,258.84,259.49,228608,128674.2,NaN,NaN,NaN,NaN
2020-03-31T16:45:00Z,259.53,260.14,259.29,260.08,179886,131611.3,NaN,NaN,NaN,NaN
2020-03-31T16:50:00Z,260.09,260.35,259.71,260.3,92474,132030.2,NaN,NaN,NaN,NaN
2020-03-31T16:55:00Z,260.26,260.28,259.25,259.4,129605,134051.55,NaN,NaN,NaN,NaN
2020-03-31T17:00:00Z,259.37,260.18,259.26,259.33,130396,135538.8,NaN,NaN,NaN,NaN
2020-03-31T17:05:00Z,259.31,259.64,258.8,259.52,131987,137912.4,NaN,NaN,NaN,NaN
2020-03-31T17:10:00Z,259.53,259.82,259.12,259.4,129129,138471.55,NaN,NaN,NaN,NaN
2020-03-31T17:15:00Z,259.35,259.41,258.74,258.96,122932,137807.85,NaN,NaN,NaN,NaN
2020-03-31T17:20:00Z,258.87,259.04,257.94,258.46,183361,142952.55,NaN,NaN,NaN,NaN
2020-03-31T17:25:00Z,258.46,258.94,258.41,258.68,91187,142589.55,NaN,NaN,NaN,NaN
2020-03-31T17:30:00Z,258.69,259.38,258.06,258.97,122563,144200.35,NaN,NaN,NaN,NaN
2020-03-31T17:35:00Z,258.97,259.62,258.89,259.32,140875,146313.6,NaN,NaN,NaN,NaN
2020-03-31T17:40:00Z,259.32,259.84,259.3,259.34,99841,146202.2,NaN,NaN,NaN,NaN
2020-03-31T17:45:00Z,259.38,259.89,259.38,259.73,65756,143721.65,NaN,NaN,NaN,NaN
2020-03-31T17:50:00Z,259.71,259.74,259.04,259.17,87701,144558.5,NaN,NaN,NaN,NaN
2020-03-31T17:55:00Z,259.14,260.3,259.14,260.09,126537,144456.35,NaN,NaN,NaN,NaN
2020-03-31T18:00:00Z,260.1,260.18,259.66,259.8,103729,141291.15,NaN,NaN,NaN,NaN
2020-03-31T18:05:00Z,259.87,260.25,259.52,260.07,117766,137437.3,NaN,NaN,NaN,NaN
2020-03-31T18:10:00Z,260.08,260.08,259.31,259.32,60728,129783.45,NaN,NaN,NaN,NaN
2020-03-31T18:15:00Z,259.33,259.56,258.78,259.17,139690,124237.55,NaN,NaN,NaN,NaN
2020-03-31T18:20:00Z,259.2,259.58,259.05,259.33,84882,117051.25,NaN,NaN,NaN,NaN
2020-03-31T18:25:00Z,259.31,259.89,259.27,259.84,72628,111688.35,NaN,NaN,NaN,NaN
2020-03-31T18:30:00Z,259.84,260.12,259.48,259.89,101956,112162.45,NaN,NaN,NaN,NaN
2020-03-31T18:35:00Z,259.91,260.63,259.79,260.48,125188,111941.6,NaN,NaN,NaN,NaN
2020-03-31T18:40:00Z,260.41,260.51,260.12,260.19,83942,109618.9,NaN,NaN,NaN,NaN
2020-03-31T18:45:00Z,260.22,260.23,259.18,259.7,149214,110480.25,NaN,NaN,NaN,NaN
2020-03-31T18:50:00Z,259.74,260.5,259.61,259.97,101835,109115.55,NaN,NaN,NaN,NaN
2020-03-31T18:55:00Z,259.93,260.31,259.67,259.8,136729,109805.4,NaN,NaN,NaN,NaN
2020-03-31T19:00:00Z,259.81,260.44,259.35,259.44,186873,109981,NaN,NaN,NaN,NaN
2020-03-31T19:05:00Z,259.43,259.68,258.88,259.195,147725,112807.9,NaN,NaN,NaN,NaN
2020-03-31T19:10:00Z,259.17,259.19,257.565,257.95,258789,119619.2,NaN,NaN,NaN,NaN
2020-03-31T19:15:00Z,257.9,258.29,257.19,257.29,224804,123815.65,NaN,NaN,NaN,NaN
2020-03-31T19:20:00Z,257.33,257.56,256.22,256.32,333060,135476.6,NaN,NaN,NaN,NaN
2020-03-31T19:25:00Z,256.33,257.35,256.31,256.72,192739,141825.75,NaN,NaN,NaN,NaN
2020-03-31T19:30:00Z,256.71,257.95,256.69,257.92,214393,148160.35,NaN,NaN,NaN,NaN
2020-03-31T19:35:00Z,257.93,258.39,257.35,258.13,280831,155875.05,NaN,NaN,NaN,NaN
2020-03-31T19:40:00Z,258.1,258.64,257.54,258.25,239360,162656.6,NaN,NaN,NaN,NaN
2020-03-31T19:45:00Z,258.26,258.29,256.57,256.68,421148,177825.7,NaN,NaN,NaN,NaN
2020-03-31T19:50:00Z,256.69,258.5,256.47,257.96,939835,221781.05,NaN,NaN,NaN,NaN
2020-03-31T19:55:00Z,257.97,258.27,256.91,257.71,1019906,265791.85,NaN,NaN,NaN,NaN
2020-04-01T13:30:00Z,247.98,248.6,247.61,248.35,388744,280984.95,NaN,NaN,NaN,NaN
2020-04-01T13:35:00Z,248.34,249.79,247.75,249.01,390011,296854.1,NaN,NaN,NaN,NaN
2020-04-01T13:40:00Z,249.01,249.87,248.64,249.315,427972,313154.9,NaN,NaN,NaN,NaN
2020-04-01T13:45:00Z,249.31,249.54,248.33,249.03,328994,323345.2,NaN,NaN,NaN,NaN
2020-04-01T13:50:00Z,249.04,249.69,248.88,249.36,255916,331943.9,NaN,NaN,NaN,NaN
2020-04-01T13:55:00Z,249.32,249.38,248.8,248.89,291783,339072.35,NaN,NaN,NaN,NaN
2020-04-01T14:00:00Z,248.89,249.46,248.22,248.25,310615,349511.35,NaN,NaN,NaN,NaN
2020-04-01T14:05:00Z,248.225,249.91,248.19,249.53,214815,353415.65,NaN,NaN,NaN,NaN
2020-04-01T14:10:00Z,249.54,249.97,249.32,249.86,189778,353560.9,NaN,NaN,NaN,NaN
2020-04-01T14:15:00Z,249.88,250.45,249.57,249.6,254537,358901.5,NaN,NaN,NaN,NaN
2020-04-01T14:20:00Z,249.6,250.22,249.3,249.37,115408,351732.45,NaN,NaN,NaN,NaN
2020-04-01T14:25:00Z,249.37,249.54,249.3,249.45,66353,343809.9,NaN,NaN,NaN,NaN
2020-04-01T14:30:00Z,249.44,250.31,249.05,250.03,188527,336583.25,NaN,NaN,NaN,NaN
2020-04-01T14:35:00Z,250.04,250.38,249.705,249.83,171822,335537.4,NaN,NaN,NaN,NaN
2020-04-01T14:40:00Z,249.82,250.235,249.48,249.85,83699,329002.7,NaN,NaN,NaN,NaN
2020-04-01T14:45:00Z,249.89,250.69,249.87,250.59,97655,319843.9,NaN,NaN,NaN,NaN
2020-04-01T14:50:00Z,250.57,250.72,250.06,250.13,157757,315763.75,NaN,NaN,NaN,NaN
2020-04-01T14:55:00Z,250.12,250.26,249.51,250.26,187862,304099.45,NaN,NaN,NaN,NaN
2020-04-01T15:00:00Z,250.21,250.97,250.03,250.83,124611,263338.25,NaN,NaN,NaN,NaN
2020-04-01T15:05:00Z,250.865,251.25,250.68,251.18,95105,217098.2,NaN,NaN,NaN,NaN
2020-04-01T15:10:00Z,251.17,251.44,250.76,250.94,131593,204240.65,NaN,NaN,NaN,NaN
2020-04-01T15:15:00Z,250.94,251.17,250.5,251.01,209285,195204.35,NaN,NaN,NaN,NaN
2020-04-01T15:20:00Z,251,251.24,250.19,250.19,193339,183472.7,NaN,NaN,NaN,NaN
2020-04-01T15:25:00Z,250.2,250.39,249.29,249.41,233563,178701.15,NaN,NaN,NaN,NaN
2020-04-01T15:30:00Z,249.42,249.87,249.13,249.74,210610,176435.85,NaN,NaN,NaN,NaN
2020-04-01T15:35:00Z,249.76,250.03,249.17,249.19,141606,168927,NaN,NaN,NaN,NaN
2020-04-01T15:40:00Z,249.19,249.32,248.49,248.85,256584,166225.45,NaN,NaN,NaN,NaN
2020-04-01T15:45:00Z,248.81,249,248.27,248.68,158250,163397.2,NaN,NaN,NaN,NaN
2020-04-01T15:50:00Z,248.72,248.97,248.51,248.76,105214,159169,NaN,NaN,NaN,NaN
2020-04-01T15:55:00Z,248.83,249.27,248.61,248.73,143003,153592.3,NaN,NaN,NaN,NaN
2020-04-01T16:00:00Z,248.69,248.75,247.98,248.02,185680,157105.9,NaN,NaN,NaN,NaN
2020-04-01T16:05:00Z,248.02,248.44,247.76,247.82,210184,164297.45,NaN,NaN,NaN,NaN
2020-04-01T16:10:00Z,247.83,248.42,247.74,248.4,136780,161710.1,NaN,NaN,NaN,NaN
2020-04-01T16:15:00Z,248.42,248.58,247.69,247.76,89957,157616.85,NaN,NaN,NaN,NaN
2020-04-01T16:20:00Z,247.73,248.27,247.69,247.89,58207,156342.25,NaN,NaN,NaN,NaN
2020-04-01T16:25:00Z,247.85,248.17,247.21,247.26,119015,157410.25,NaN,NaN,NaN,NaN
2020-04-01T16:30:00Z,247.31,247.91,247.3,247.61,106727,154858.75,NaN,NaN,NaN,NaN
